filepath,theta,phi,turbidity,exposure,elevation,fov
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/axuJqJ3rt4qhT4p6Mc9FMA_B.png,-90.64042082,62.18073168,4.5,0.032384,-8.23,84.17
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/axVZLxZ7H4WcWdQ9yl8HGA_F.png,179.4861594,64.16150916,5.5,0.042092,-4.56,92.62
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/axVZLxZ7H4WcWdQ9yl8HGA_B.png,-0.51384063,66.67150916,5.5,0.042092,-2.05,81.6
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/aXVzNi1TFcfYRm6VDUCGvA_F.png,-174.0685535,25.41541847,2.5,0.032943,-9.08,69.25
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/aXVzNi1TFcfYRm6VDUCGvA_B.png,5.93144653,36.36541847,2.5,0.032943,1.87,79.59
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Axx5vGnDyC7GBzLYscSFQA_F.png,82.27519328,83.26300657,3.5,0.040046,8.92,71.96
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Axx5vGnDyC7GBzLYscSFQA_B.png,-97.72480672,72.78300657,3.5,0.040046,-1.56,84.81
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/AY0uJ1ss3pmY0KQWm7BFwA_F.png,58.43860782,50.6357207,4,0.039039,-8.4,98.76
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/AY0uJ1ss3pmY0KQWm7BFwA_B.png,-121.5613922,67.8657207,4,0.039039,8.83,83.52
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Ayf-xofLLRxQCuWtMzSISA_F.png,-125.5838287,62.80369143,3.5,0.047675,3.73,64.5
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Ayf-xofLLRxQCuWtMzSISA_B.png,54.41617131,60.76369143,3.5,0.047675,1.69,65.72
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/ayH1W2pFGE3xcCuUHXQ_0g_F.png,133.6797815,58.43085982,4,0.038561,7.88,91.02
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/ayH1W2pFGE3xcCuUHXQ_0g_B.png,-46.32021855,47.64085982,4,0.038561,-2.91,67.24
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/aYhZXEbNABpiHyZ4iOWRpw_F.png,-9.310968881,60.52337001,3.5,0.044351,-1.96,71.48
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/aYhZXEbNABpiHyZ4iOWRpw_B.png,170.6890311,67.17337001,3.5,0.044351,4.69,73.59
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Ayu-EcsBrpxIiSRcM7ITJg_F.png,-10.62225751,72.55199679,4,0.038579,9.7,61.2
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Ayu-EcsBrpxIiSRcM7ITJg_B.png,169.3777425,64.39199679,4,0.038579,1.54,65.3
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/aZ5YQdv8uE0jrBEmrWzeKw_F.png,-10.78582582,52.49050982,4,0.038038,-5.14,86.45
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/aZ5YQdv8uE0jrBEmrWzeKw_B.png,169.2141742,63.11050982,4,0.038038,5.48,71.4
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Az8n7_l65cpaf1EcH2nugw_F.png,-153.2621052,89.00103406,4,0.028648,4.38,73.39
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Az8n7_l65cpaf1EcH2nugw_B.png,-153.2621052,89.32896594,4,0.028648,2.71,94.31
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/azMPsGGTZ-MYLIxq4WRHog_F.png,149.6389798,61.11561725,4,0.036615,2.08,71.01
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/azMPsGGTZ-MYLIxq4WRHog_B.png,-30.36102024,60.06561725,4,0.036615,1.03,63.78
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Azr0RGV_Ro1mzZVwJv3ZtA_F.png,158.2650954,21.7969125,2.5,0.035115,-7.94,69.73
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Azr0RGV_Ro1mzZVwJv3ZtA_B.png,-21.73490461,20.8869125,2.5,0.035115,-8.85,93.92
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/AzT82QwHLQDk9cCCOabe3w_F.png,76.66422414,57.09392567,4,0.035045,7.58,83.54
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/AzT82QwHLQDk9cCCOabe3w_B.png,-103.3357759,40.64392567,4,0.035045,-8.87,99.42
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/AZTgIm3zejtbe7K_b5-D_A_F.png,164.2560921,73.21406125,4,0.03627,9.6,81.5
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/AZTgIm3zejtbe7K_b5-D_A_B.png,-15.74390794,65.95406125,4,0.03627,2.34,64.01
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/A_7EvMlIIBjEvohGLH4WKA_F.png,-6.798421253,56.58170034,4,0.03393,-6.75,62.93
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/A_7EvMlIIBjEvohGLH4WKA_B.png,173.2015787,66.46170034,4,0.03393,3.13,81.42
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/a_cG_YdjApUFO4HcAppQvg_F.png,-81.07700401,75.98987212,4.5,0.029523,3.97,81.09
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/a_cG_YdjApUFO4HcAppQvg_B.png,98.92299599,64.77987212,4.5,0.029523,-7.24,84.25
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/a_iY9e7ITzvKQBYZVsVj6g_F.png,-122.9933925,52.1396613,4,0.033329,-0.6,63.71
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/a_iY9e7ITzvKQBYZVsVj6g_B.png,57.00660748,52.4496613,4,0.033329,-0.29,78.09
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/A_lk6woSBw0N1ZIS2aEG8w_F.png,-157.9168689,87.30115548,3,0.046739,6.51,89.61
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/A_lk6woSBw0N1ZIS2aEG8w_B.png,22.08313115,89.35115548,3,0.046739,4.46,61.63
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/A_SIrnuhcxfb3EZY7BTaOA_F.png,-147.9627018,50.3371634,3.5,0.04271,2.69,89.86
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/A_SIrnuhcxfb3EZY7BTaOA_B.png,32.03729825,55.9671634,3.5,0.04271,8.32,84.31
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/a_XgX4JlyCagDse0edXTfQ_F.png,-87.93703157,53.25903445,3.5,0.048929,-4.87,64.49
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/a_XgX4JlyCagDse0edXTfQ_B.png,92.06296843,66.19903445,3.5,0.048929,8.07,83.33
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/b0h03AkwOVSOOssIhXucvw_F.png,-177.887452,80.88972393,4.5,0.026887,-1.27,62.12
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/b0h03AkwOVSOOssIhXucvw_B.png,2.112548047,81.34972393,4.5,0.026887,-0.81,70.93
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/B0VjHZFenavxHqnCdIxCpg_F.png,167.9736058,55.80093543,4,0.038318,-9.74,63.78
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/B0VjHZFenavxHqnCdIxCpg_B.png,-12.02639416,71.02093543,4,0.038318,5.48,61.44
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/b_OHk06C8SB50LqESoGHnw_F.png,34.90051013,39.13141862,3.5,0.041622,-9.52,74.02
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/b_OHk06C8SB50LqESoGHnw_B.png,-145.0994899,39.20141862,3.5,0.041622,-9.45,97.38
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/B_PKTeR3oSAJKlurctilHw_F.png,74.60311539,68.64867157,4.5,0.027607,7.33,97.42
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/B_PKTeR3oSAJKlurctilHw_B.png,-105.3968846,61.96867157,4.5,0.027607,0.65,71.09
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1SwJAyNrH3eFuwFewYyTSA_F.png,-87.20181133,78.58956679,4,0.031038,2.6,71.12
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1SwJAyNrH3eFuwFewYyTSA_B.png,92.79818867,73.82956679,4,0.031038,-2.16,88.16
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1sxSC4vvAqqnJX30pJgCwQ_F.png,29.46601803,76.34910452,5.5,0.02207,6.87,85.76
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1sxSC4vvAqqnJX30pJgCwQ_B.png,-150.533982,69.28910452,5.5,0.02207,-0.19,71.1
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1th_wZgtFamwgBFWVjF1rQ_F.png,179.4854096,62.04919837,4,0.033763,7.92,79.07
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1th_wZgtFamwgBFWVjF1rQ_B.png,-0.514590425,62.83919837,4,0.033763,8.71,97.38
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1tRji6KBMvrWi0V_M-83Fw_F.png,-177.2386602,50.13368642,4.5,0.026218,-6.16,91.87
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1tRji6KBMvrWi0V_M-83Fw_B.png,2.761339766,61.71368642,4.5,0.026218,5.42,92.37
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1TrWBNC3JQogd-BkVUXG6Q_F.png,85.17488016,60.18465601,4.5,0.026581,-2.41,61.98
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1TrWBNC3JQogd-BkVUXG6Q_B.png,-94.82511984,62.65465601,4.5,0.026581,0.06,84.68
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1Tyllq8u8h88vWAM0DN-eQ_F.png,-0.16031965,63.24317244,3.5,0.051426,2.08,94.96
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1Tyllq8u8h88vWAM0DN-eQ_B.png,179.8396804,63.65317244,3.5,0.051426,2.49,61.88
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1U0ha2FYWorGjuz8-ZXREw_F.png,-40.95732125,45.99585961,4.5,0.028766,-8.62,76.56
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1U0ha2FYWorGjuz8-ZXREw_B.png,139.0426788,59.24585961,4.5,0.028766,4.63,98.19
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1uIFn-Zup4MSDvfDTzcC9g_F.png,-89.51978728,58.16538488,4,0.034593,5.09,68.13
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1uIFn-Zup4MSDvfDTzcC9g_B.png,90.48021272,56.66538488,4,0.034593,3.59,83.94
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1USK4aMcTDsES6kTHb2R5A_F.png,-163.4193034,44.38550248,3.5,0.039906,-6.94,74.15
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1USK4aMcTDsES6kTHb2R5A_B.png,16.58069659,55.96550248,3.5,0.039906,4.64,99.73
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1vdbfP_VQhRfTY56NODwmQ_F.png,36.7485432,64.80856244,5.5,0.024284,-0.56,78.67
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1vdbfP_VQhRfTY56NODwmQ_B.png,-143.2514568,62.07856244,5.5,0.024284,-3.29,64.95
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1VDZQOdL7rd1KSd9hYmk3Q_F.png,-130.2684693,77.56739613,4.5,0.030963,3.53,87.06
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1VDZQOdL7rd1KSd9hYmk3Q_B.png,49.73153067,76.36739613,4.5,0.030963,2.33,93.02
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1W6r7oB-jVBK6Sk4URvSwQ_F.png,8.643473876,88.72891148,4,0.03424,3.45,95.78
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1W6r7oB-jVBK6Sk4URvSwQ_B.png,8.643473876,83.81108852,4,0.03424,-4.01,70.03
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1w74a1BSFS8p8N2h7HOmzA_F.png,-146.0574709,48.63641585,3.5,0.046517,-3.44,74.22
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1w74a1BSFS8p8N2h7HOmzA_B.png,33.94252914,52.05641585,3.5,0.046517,-0.02,73.02
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1wJK8U12TxbiHCEPkkLpHw_F.png,-19.08038238,48.2526873,4,0.026512,4.51,61.05
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1wJK8U12TxbiHCEPkkLpHw_B.png,160.9196176,49.9226873,4,0.026512,6.18,65.6
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1WRzUYUs_vpa08q0gARzNg_F.png,146.5267368,67.20297755,4.5,0.028492,4.79,61.71
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1WRzUYUs_vpa08q0gARzNg_B.png,-33.47326321,60.55297755,4.5,0.028492,-1.86,88.56
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1wtltr2kxyvzwu0e1izZbA_F.png,-86.97591146,52.6450505,3.5,0.04128,-0.43,62.96
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1wtltr2kxyvzwu0e1izZbA_B.png,93.02408854,59.6150505,3.5,0.04128,6.54,82.85
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1WVEuLdMAzhCpUc5fRqA7A_F.png,-55.02746789,56.42854881,3.5,0.041632,6.6,88.97
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1WVEuLdMAzhCpUc5fRqA7A_B.png,124.9725321,51.40854881,3.5,0.041632,1.58,81.76
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1WxPWui5trHu9tyFReNnYw_F.png,-66.28898277,66.04959743,5.5,0.027352,1.55,93.91
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1WxPWui5trHu9tyFReNnYw_B.png,113.7110172,55.26959743,5.5,0.027352,-9.23,96.23
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1x5KgdmJpLYS8T0sQ29rbg_F.png,26.16126625,45.03981993,3,0.050262,-6.27,67.41
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1x5KgdmJpLYS8T0sQ29rbg_B.png,-153.8387338,42.55981993,3,0.050262,-8.75,80.9
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1XGIWBztsWvtvl2eekZnlw_F.png,84.89742261,65.89481494,4.5,0.027817,3.3,90.13
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1XGIWBztsWvtvl2eekZnlw_B.png,-95.10257739,62.12481494,4.5,0.027817,-0.47,77.47
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1XJKlae_VuLUtlFL0E1_nw_F.png,110.7498351,59.30652452,4.5,0.023319,-0.65,70.81
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1XJKlae_VuLUtlFL0E1_nw_B.png,-69.25016486,61.62652452,4.5,0.023319,1.67,91.37
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1xktDc91BKACIozvmEx3uw_F.png,-150.6029308,79.04893356,4.5,0.025189,-6.13,66.76
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1xktDc91BKACIozvmEx3uw_B.png,29.39706922,84.62893356,4.5,0.025189,-0.55,82.7
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1xoGqEgdttZ-wWvGILgJUw_F.png,-74.02270372,77.34976082,6,0.022215,7.87,67.76
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1xoGqEgdttZ-wWvGILgJUw_B.png,105.9772963,69.95976082,6,0.022215,0.48,85.15
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1XQFmEZrirJB_ojjiyCCFQ_F.png,-134.483285,43.54870329,3.5,0.026129,-5.36,63.25
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1XQFmEZrirJB_ojjiyCCFQ_B.png,45.51671497,45.01870329,3.5,0.026129,-3.89,93.99
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1xzwlt0dcRTn8bC30Ly-fQ_F.png,-157.6502204,63.03957425,4,0.033648,8.29,94.87
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1xzwlt0dcRTn8bC30Ly-fQ_B.png,22.34977955,60.04957425,4,0.033648,5.3,78.46
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1Yb4kiuxZe8rSDV2Z7gMJw_F.png,6.589767433,80.62638083,4,0.036676,-4.56,64.28
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1Yb4kiuxZe8rSDV2Z7gMJw_B.png,-173.4102326,88.57638083,4,0.036676,3.39,62.09
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1yeWrFF5CPe2ycQZ-e8CvA_F.png,-101.1093799,45.97982215,4,0.033005,-0.68,63.42
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1yeWrFF5CPe2ycQZ-e8CvA_B.png,78.89062011,51.14982215,4,0.033005,4.49,93.25
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1yIk11LQ_zpuHXxWk3PG3w_F.png,-1.922828356,74.289946,4,0.031145,-4.37,98.96
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1yIk11LQ_zpuHXxWk3PG3w_B.png,178.0771716,77.119946,4,0.031145,-1.54,71.85
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1yl0nQ596l39SzWcJXRirQ_F.png,-67.16604011,54.34582045,4,0.034665,4.19,85.88
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1yl0nQ596l39SzWcJXRirQ_B.png,112.8339599,51.52582045,4,0.034665,1.37,65.23
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1z2-JT3KFV52lF49ytfOsg_F.png,-170.736449,84.33890964,4,0.031293,7.84,68.09
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1z2-JT3KFV52lF49ytfOsg_B.png,-170.736449,85.89109036,4,0.031293,-1.93,62.23
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1ZKVqdG-0GXRAlReE6uKLA_F.png,59.01758302,61.03717458,6,0.039035,-9.35,77.11
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1ZKVqdG-0GXRAlReE6uKLA_B.png,-120.982417,71.48717458,6,0.039035,1.1,63.08
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1Zwc0f4Fnv6dw8CU_8mQ9g_F.png,45.15522217,52.56820585,4,0.032545,-2.18,80.73
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1Zwc0f4Fnv6dw8CU_8mQ9g_B.png,-134.8447778,58.31820585,4,0.032545,3.57,95.98
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1_-UH1uOBVOmfaGA6GrAXQ_F.png,81.57290835,60.41311992,4,0.02473,9.23,83.34
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1_-UH1uOBVOmfaGA6GrAXQ_B.png,-98.42709165,57.50311992,4,0.02473,6.32,87.45
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1_aUu5IorvNtZwLpVBeYpw_F.png,-167.696599,77.8743695,4,0.028916,-9.58,97.37
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1_aUu5IorvNtZwLpVBeYpw_B.png,-167.696599,87.1356305,4,0.028916,5.41,90.57
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1_CUllFmqr7rpW-0oBRMPQ_F.png,13.64620451,70.82680631,4.5,0.027821,-0.95,76.88
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1_CUllFmqr7rpW-0oBRMPQ_B.png,-166.3537955,79.07680631,4.5,0.027821,7.3,72.13
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1_JJ-EdpdXUmzkvIHhGBow_F.png,-12.681183,50.24747398,3.5,0.030821,1.33,79.47
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/1_JJ-EdpdXUmzkvIHhGBow_B.png,167.318817,58.27747398,3.5,0.030821,9.36,94.65
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/2-tsWye1fnaP2HyXAShd_Q_F.png,-85.1890868,59.79532941,4,0.036424,6.72,71.98
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/2-tsWye1fnaP2HyXAShd_Q_B.png,94.8109132,61.53532941,4,0.036424,8.46,77.61
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/20HqGyHDzGlKlkUagBbuXA_F.png,-139.523856,77.34326751,4,0.029977,-4.57,61.05
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/20HqGyHDzGlKlkUagBbuXA_B.png,40.47614404,83.92326751,4,0.029977,2.01,65.41
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/20_PY4oi-n8ePjohGLO9CA_F.png,147.5565575,87.43029324,4.5,0.026336,4.43,71.67
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/20_PY4oi-n8ePjohGLO9CA_B.png,-32.4434425,78.50029324,4.5,0.026336,-4.5,88.42
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/21PadGiI02R_Uy7lCbkp2g_F.png,25.98513971,72.85557953,4.5,0.033428,8.03,74.43
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/21PadGiI02R_Uy7lCbkp2g_B.png,-154.0148603,56.38557953,4.5,0.033428,-8.44,98.05
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/228AsDCbF5tsgCoO1aAEXA_F.png,-13.53649053,49.11197636,3.5,0.055884,6.14,73.84
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/228AsDCbF5tsgCoO1aAEXA_B.png,166.4635095,38.69197636,3.5,0.055884,-4.28,62.12
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/22Fof0F907xxxDZGdTIoPg_F.png,-166.5293223,48.46620299,3.5,0.042264,-3.62,61.43
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/22Fof0F907xxxDZGdTIoPg_B.png,13.47067773,48.68620299,3.5,0.042264,-3.4,89.32
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/22X6WTnoI37-C-MGcUVofQ_F.png,13.44055515,74.20480415,4.5,0.024449,0.13,92.52
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/22X6WTnoI37-C-MGcUVofQ_B.png,-166.5594448,80.82480415,4.5,0.024449,6.75,92.66
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/23jrnRqTvxYLVQfKltmG1A_F.png,141.3220698,84.29581265,4.5,0.031481,7.66,98.51
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/23jrnRqTvxYLVQfKltmG1A_B.png,-38.67793022,73.54581265,4.5,0.031481,-3.09,67.89
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/23nwnOf_VkuFUBEAyVPdYA_F.png,10.00815732,82.79061567,4,0.031049,-4.66,79.64
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/23nwnOf_VkuFUBEAyVPdYA_B.png,-169.9918427,85.19061567,4,0.031049,-2.26,68.79
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/23rffWl9SUmW7qRl2AoNFA_F.png,21.80618546,51.64117482,3,0.045333,6.45,92.85
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/23rffWl9SUmW7qRl2AoNFA_B.png,-158.1938145,48.72117482,3,0.045333,3.53,93.99
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/23vV93WgrdpJLBQt-3zsFQ_F.png,-170.2184245,35.52346729,2.5,0.054817,-9.87,61.48
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/23vV93WgrdpJLBQt-3zsFQ_B.png,9.781575537,36.94346729,2.5,0.054817,-8.45,60.57
